benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-073/uf20-073-c1.dd;5;12;5;9;5;5;5;5;5;0.2509474754333496
../data/dimacs_analysis/uf20-073/uf20-073-c2.dd;7;18;8;13;8;8;8;8;7;0.3813655376434326
../data/dimacs_analysis/uf20-073/uf20-073-c3.dd;15;36;20;29;20;20;18;19;18;0.9708492755889893
../data/dimacs_analysis/uf20-073/uf20-073-c4.dd;31;71;41;59;41;41;37;39;37;2.4903643131256104
../data/dimacs_analysis/uf20-073/uf20-073-c5.dd;64;134;76;117;76;76;72;77;74;4.9155519008636475
../data/dimacs_analysis/uf20-073/uf20-073-c6.dd;82;157;92;138;92;91;84;91;88;5.952155113220215
../data/dimacs_analysis/uf20-073/uf20-073-c7.dd;123;206;119;185;119;115;106;117;112;8.686416864395142
../data/dimacs_analysis/uf20-073/uf20-073-c8.dd;141;227;135;206;135;129;120;129;123;9.446907758712769
../data/dimacs_analysis/uf20-073/uf20-073-c9.dd;180;269;174;248;174;161;159;145;136;10.95510220527649
../data/dimacs_analysis/uf20-073/uf20-073-c10.dd;353;529;349;495;349;315;325;296;272;22.401570558547974
../data/dimacs_analysis/uf20-073/uf20-073-c11.dd;480;709;474;675;474;434;451;408;374;34.88836097717285
../data/dimacs_analysis/uf20-073/uf20-073-c12.dd;562;758;511;721;511;454;486;439;389;38.85141634941101
../data/dimacs_analysis/uf20-073/uf20-073-c13.dd;691;846;576;807;576;508;548;495;435;46.492905616760254
../data/dimacs_analysis/uf20-073/uf20-073-c14.dd;680;823;558;784;558;494;532;485;429;45.90291929244995
../data/dimacs_analysis/uf20-073/uf20-073-c15.dd;1126;1077;789;1038;789;668;762;704;580;65.38674354553223
