benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-026/uf20-026-c1.dd;5;10;6;9;6;6;6;6;4;0.15056371688842773
../data/dimacs_analysis/uf20-026/uf20-026-c2.dd;8;19;9;16;9;9;10;10;10;0.4057478904724121
../data/dimacs_analysis/uf20-026/uf20-026-c3.dd;13;27;17;23;17;17;17;13;14;0.7599866390228271
../data/dimacs_analysis/uf20-026/uf20-026-c4.dd;18;41;21;36;21;21;22;20;21;0.98319411277771
../data/dimacs_analysis/uf20-026/uf20-026-c5.dd;24;53;28;44;28;28;29;25;26;1.7051005363464355
../data/dimacs_analysis/uf20-026/uf20-026-c6.dd;42;82;48;66;48;45;43;43;42;2.8730976581573486
../data/dimacs_analysis/uf20-026/uf20-026-c7.dd;70;118;78;99;78;69;69;66;64;4.305904865264893
../data/dimacs_analysis/uf20-026/uf20-026-c8.dd;91;139;91;118;91;80;81;78;75;5.32085108757019
../data/dimacs_analysis/uf20-026/uf20-026-c9.dd;140;203;146;171;146;127;122;126;115;9.368569612503052
../data/dimacs_analysis/uf20-026/uf20-026-c10.dd;274;326;233;276;233;199;193;206;189;17.16377282142639
../data/dimacs_analysis/uf20-026/uf20-026-c11.dd;407;453;331;392;331;303;287;294;260;28.796411275863647
../data/dimacs_analysis/uf20-026/uf20-026-c12.dd;385;426;319;363;319;292;272;282;248;26.267395496368408
../data/dimacs_analysis/uf20-026/uf20-026-c13.dd;431;479;359;397;359;325;303;319;281;36.24437117576599
../data/dimacs_analysis/uf20-026/uf20-026-c14.dd;587;613;479;513;479;419;412;429;375;42.46080136299133
../data/dimacs_analysis/uf20-026/uf20-026-c15.dd;615;642;501;545;501;423;438;452;394;47.666377544403076
../data/dimacs_analysis/uf20-026/uf20-026-c16.dd;663;666;518;569;518;439;458;474;415;48.29214644432068
../data/dimacs_analysis/uf20-026/uf20-026-c17.dd;719;671;521;573;521;440;461;477;418;46.63116407394409
../data/dimacs_analysis/uf20-026/uf20-026-c18.dd;803;763;601;665;601;502;545;551;478;60.35407280921936
