benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-060/uf20-060-c1.dd;5;11;6;10;6;6;6;4;4;0.14214348793029785
../data/dimacs_analysis/uf20-060/uf20-060-c2.dd;8;19;9;16;9;9;10;8;8;0.31365203857421875
../data/dimacs_analysis/uf20-060/uf20-060-c3.dd;17;37;23;33;23;22;24;17;16;0.7637934684753418
../data/dimacs_analysis/uf20-060/uf20-060-c4.dd;24;53;34;46;34;33;33;25;23;1.1700992584228516
../data/dimacs_analysis/uf20-060/uf20-060-c5.dd;43;80;50;69;50;47;46;42;41;2.148437261581421
../data/dimacs_analysis/uf20-060/uf20-060-c6.dd;82;147;86;136;86;81;82;76;76;5.039703369140625
../data/dimacs_analysis/uf20-060/uf20-060-c7.dd;150;226;154;215;154;138;150;132;124;7.429682493209839
../data/dimacs_analysis/uf20-060/uf20-060-c8.dd;162;229;155;218;155;143;151;133;124;7.78439998626709
../data/dimacs_analysis/uf20-060/uf20-060-c9.dd;241;357;242;342;242;209;238;206;194;12.675705432891846
../data/dimacs_analysis/uf20-060/uf20-060-c10.dd;293;407;290;392;290;251;286;242;225;15.110431432723999
../data/dimacs_analysis/uf20-060/uf20-060-c11.dd;314;410;289;389;289;255;280;237;219;17.086830615997314
../data/dimacs_analysis/uf20-060/uf20-060-c12.dd;333;425;296;402;296;264;287;249;227;17.8920955657959
../data/dimacs_analysis/uf20-060/uf20-060-c13.dd;503;625;441;578;441;393;427;380;351;31.468363761901855
../data/dimacs_analysis/uf20-060/uf20-060-c14.dd;505;626;439;578;439;403;428;380;350;35.80211567878723
../data/dimacs_analysis/uf20-060/uf20-060-c15.dd;573;695;491;647;491;450;479;426;393;36.177785873413086
../data/dimacs_analysis/uf20-060/uf20-060-c16.dd;600;714;525;648;525;456;504;457;414;40.83667993545532
../data/dimacs_analysis/uf20-060/uf20-060-c17.dd;695;807;617;720;617;541;572;534;474;56.27143907546997
