benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-07/uf20-07-c1.dd;6;10;6;7;6;6;4;6;4;0.08595919609069824
../dimacs_analysis/uf20-07/uf20-07-c2.dd;9;16;9;13;9;9;8;10;8;0.17517328262329102
../dimacs_analysis/uf20-07/uf20-07-c3.dd;12;25;14;21;14;14;12;14;13;0.45258188247680664
../dimacs_analysis/uf20-07/uf20-07-c4.dd;20;43;27;37;27;27;26;23;23;1.0408248901367188
../dimacs_analysis/uf20-07/uf20-07-c5.dd;38;87;49;79;49;49;46;46;47;2.8364763259887695
../dimacs_analysis/uf20-07/uf20-07-c6.dd;52;111;63;101;63;63;62;58;58;3.630429267883301
../dimacs_analysis/uf20-07/uf20-07-c7.dd;73;145;84;134;84;80;83;83;78;4.66078519821167
../dimacs_analysis/uf20-07/uf20-07-c8.dd;92;170;101;157;101;97;100;97;91;6.716309070587158
../dimacs_analysis/uf20-07/uf20-07-c9.dd;126;213;132;194;132;119;126;121;110;8.91146993637085
../dimacs_analysis/uf20-07/uf20-07-c10.dd;228;372;241;341;241;212;237;222;196;22.397554874420166
../dimacs_analysis/uf20-07/uf20-07-c11.dd;247;399;263;366;263;236;255;239;214;21.480687856674194
../dimacs_analysis/uf20-07/uf20-07-c12.dd;314;467;315;429;315;277;309;295;251;25.982866287231445
../dimacs_analysis/uf20-07/uf20-07-c13.dd;499;600;466;553;466;394;449;403;332;30.26906394958496
../dimacs_analysis/uf20-07/uf20-07-c14.dd;497;557;435;498;435;366;406;379;306;26.438657522201538
../dimacs_analysis/uf20-07/uf20-07-c15.dd;533;571;450;512;450;379;420;394;310;27.778510570526123
../dimacs_analysis/uf20-07/uf20-07-c16.dd;593;611;486;547;486;409;450;424;336;28.69376230239868
../dimacs_analysis/uf20-07/uf20-07-c17.dd;1130;1075;873;970;873;698;813;779;607;55.03491139411926
../dimacs_analysis/uf20-07/uf20-07-c18.dd;1199;1143;926;967;926;736;827;819;669;59.27054953575134
../dimacs_analysis/uf20-07/uf20-07-c19.dd;1228;1103;894;927;894;715;795;789;661;56.76719045639038
../dimacs_analysis/uf20-07/uf20-07-c20.dd;1288;1134;938;948;938;753;826;813;675;64.32730460166931
