benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-08/uf20-08-c1.dd;6;11;6;8;6;6;4;6;6;0.12747979164123535
../dimacs_analysis/uf20-08/uf20-08-c2.dd;12;24;12;18;12;12;12;12;11;0.4172496795654297
../dimacs_analysis/uf20-08/uf20-08-c3.dd;21;37;23;30;23;23;20;20;19;0.9888949394226074
../dimacs_analysis/uf20-08/uf20-08-c4.dd;29;52;32;44;32;32;29;29;28;1.7621185779571533
../dimacs_analysis/uf20-08/uf20-08-c5.dd;50;81;53;69;53;52;47;43;42;2.9421446323394775
../dimacs_analysis/uf20-08/uf20-08-c6.dd;68;111;70;99;70;68;65;56;56;3.4708712100982666
../dimacs_analysis/uf20-08/uf20-08-c7.dd;85;119;83;107;83;78;78;65;60;3.4700536727905273
../dimacs_analysis/uf20-08/uf20-08-c8.dd;86;123;85;110;85;80;79;67;62;3.487780809402466
../dimacs_analysis/uf20-08/uf20-08-c9.dd;101;148;100;134;100;94;94;82;78;5.194105863571167
../dimacs_analysis/uf20-08/uf20-08-c10.dd;122;166;112;152;112;106;107;95;89;6.123512268066406
../dimacs_analysis/uf20-08/uf20-08-c11.dd;213;296;202;274;202;195;196;172;165;11.840264081954956
../dimacs_analysis/uf20-08/uf20-08-c12.dd;211;288;197;262;197;190;188;169;161;11.63436770439148
../dimacs_analysis/uf20-08/uf20-08-c13.dd;245;296;210;256;210;201;191;181;171;13.921015977859497
../dimacs_analysis/uf20-08/uf20-08-c14.dd;351;405;288;349;288;274;261;257;232;20.6104257106781
../dimacs_analysis/uf20-08/uf20-08-c15.dd;427;527;373;455;373;345;345;326;295;25.304563522338867
../dimacs_analysis/uf20-08/uf20-08-c16.dd;431;526;376;440;376;344;335;329;298;19.12799596786499
../dimacs_analysis/uf20-08/uf20-08-c17.dd;562;708;498;600;498;465;451;442;407;23.590200662612915
../dimacs_analysis/uf20-08/uf20-08-c18.dd;616;742;524;630;524;487;477;467;425;26.631297826766968
../dimacs_analysis/uf20-08/uf20-08-c19.dd;662;796;559;670;559;517;502;498;466;27.201139211654663
../dimacs_analysis/uf20-08/uf20-08-c20.dd;688;804;575;677;575;527;517;505;472;34.99210333824158
../dimacs_analysis/uf20-08/uf20-08-c21.dd;838;937;669;791;669;602;612;597;546;49.892791986465454
../dimacs_analysis/uf20-08/uf20-08-c22.dd;857;972;712;836;712;628;659;634;577;47.170018911361694
../dimacs_analysis/uf20-08/uf20-08-c23.dd;910;974;722;840;722;635;664;644;581;47.138214349746704
../dimacs_analysis/uf20-08/uf20-08-c24.dd;936;962;737;786;737;618;656;668;580;47.47254800796509
../dimacs_analysis/uf20-08/uf20-08-c25.dd;929;918;708;750;708;590;630;637;549;45.50733208656311
../dimacs_analysis/uf20-08/uf20-08-c26.dd;932;870;679;706;679;566;589;605;523;48.93577289581299
../dimacs_analysis/uf20-08/uf20-08-c27.dd;1000;938;733;769;733;605;637;633;556;44.85035181045532
../dimacs_analysis/uf20-08/uf20-08-c28.dd;1293;1020;842;841;842;658;730;704;605;43.3940589427948
../dimacs_analysis/uf20-08/uf20-08-c29.dd;1391;1078;885;896;885;695;775;735;636;43.41793251037598
../dimacs_analysis/uf20-08/uf20-08-c30.dd;1338;1020;820;841;820;649;721;692;600;37.62456917762756
../dimacs_analysis/uf20-08/uf20-08-c31.dd;1291;971;776;796;776;617;680;646;567;37.00660538673401
../dimacs_analysis/uf20-08/uf20-08-c32.dd;1255;1005;816;823;815;632;713;665;584;49.43328356742859
../dimacs_analysis/uf20-08/uf20-08-c33.dd;1225;971;780;798;779;607;691;640;564;45.0235071182251
../dimacs_analysis/uf20-08/uf20-08-c34.dd;1093;849;684;692;683;532;599;553;491;50.47747755050659
../dimacs_analysis/uf20-08/uf20-08-c35.dd;1105;866;702;693;701;545;598;567;505;49.51613521575928
../dimacs_analysis/uf20-08/uf20-08-c36.dd;1115;871;708;683;707;542;596;557;501;53.13267183303833
../dimacs_analysis/uf20-08/uf20-08-c37.dd;999;758;627;591;626;474;520;479;439;53.46934795379639
../dimacs_analysis/uf20-08/uf20-08-c38.dd;1448;1034;880;806;880;663;714;661;604;72.67487955093384
