benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-01/uf20-01-c1.dd;6;11;6;10;6;6;6;4;4;0.08628082275390625
../dimacs_analysis/uf20-01/uf20-01-c2.dd;13;22;15;20;15;14;14;13;11;0.22064852714538574
../dimacs_analysis/uf20-01/uf20-01-c3.dd;23;45;23;38;23;22;26;24;24;0.5106816291809082
../dimacs_analysis/uf20-01/uf20-01-c4.dd;50;97;61;83;61;60;58;57;52;1.873786211013794
../dimacs_analysis/uf20-01/uf20-01-c5.dd;66;138;77;115;77;76;81;75;70;2.937324047088623
../dimacs_analysis/uf20-01/uf20-01-c6.dd;147;295;191;255;191;184;171;177;160;7.3892107009887695
../dimacs_analysis/uf20-01/uf20-01-c7.dd;171;341;221;299;221;212;198;207;188;8.54791808128357
../dimacs_analysis/uf20-01/uf20-01-c8.dd;212;377;255;315;255;246;213;241;222;9.62929391860962
../dimacs_analysis/uf20-01/uf20-01-c9.dd;357;589;415;459;415;394;357;401;367;15.727397680282593
../dimacs_analysis/uf20-01/uf20-01-c10.dd;528;678;491;547;491;452;434;481;428;18.20902681350708
../dimacs_analysis/uf20-01/uf20-01-c11.dd;598;717;537;597;537;476;482;491;437;19.392442226409912
../dimacs_analysis/uf20-01/uf20-01-c12.dd;944;991;761;795;761;664;668;695;620;30.379075527191162
../dimacs_analysis/uf20-01/uf20-01-c13.dd;1862;1706;1359;1421;1359;1151;1197;1213;1060;62.34692740440369
