benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-011/uf20-011-c1.dd;5;10;6;8;6;6;5;5;4;0.07386064529418945
../dimacs_analysis/uf20-011/uf20-011-c2.dd;8;17;10;14;10;10;9;9;8;0.1432781219482422
../dimacs_analysis/uf20-011/uf20-011-c3.dd;18;39;19;35;18;18;17;21;20;0.48090505599975586
../dimacs_analysis/uf20-011/uf20-011-c4.dd;32;72;35;65;34;34;35;39;39;1.2374141216278076
../dimacs_analysis/uf20-011/uf20-011-c5.dd;57;111;59;99;58;58;60;57;59;2.4522759914398193
../dimacs_analysis/uf20-011/uf20-011-c6.dd;72;144;75;125;74;74;80;72;73;3.3001418113708496
../dimacs_analysis/uf20-011/uf20-011-c7.dd;111;224;116;190;115;115;136;114;118;5.841615915298462
../dimacs_analysis/uf20-011/uf20-011-c8.dd;124;243;133;208;133;132;150;124;126;6.972769021987915
../dimacs_analysis/uf20-011/uf20-011-c9.dd;144;285;154;239;153;153;174;142;142;8.526072025299072
../dimacs_analysis/uf20-011/uf20-011-c10.dd;157;276;154;232;153;150;168;140;138;7.878777027130127
../dimacs_analysis/uf20-011/uf20-011-c11.dd;273;427;263;366;262;232;286;216;194;13.823953628540039
../dimacs_analysis/uf20-011/uf20-011-c12.dd;412;551;367;470;366;317;380;305;260;17.319409608840942
../dimacs_analysis/uf20-011/uf20-011-c13.dd;436;558;375;477;374;325;385;308;265;17.80439829826355
../dimacs_analysis/uf20-011/uf20-011-c14.dd;442;562;377;478;376;324;391;301;268;16.790436267852783
../dimacs_analysis/uf20-011/uf20-011-c15.dd;512;635;443;520;442;373;443;364;317;19.97971248626709
../dimacs_analysis/uf20-011/uf20-011-c16.dd;634;706;502;574;502;422;491;402;360;22.590240478515625
../dimacs_analysis/uf20-011/uf20-011-c17.dd;961;1003;750;804;750;623;679;615;540;32.05459523200989
../dimacs_analysis/uf20-011/uf20-011-c18.dd;984;988;746;793;746;623;670;623;544;30.24148917198181
../dimacs_analysis/uf20-011/uf20-011-c19.dd;1127;1107;832;882;832;704;740;714;622;35.541545152664185
../dimacs_analysis/uf20-011/uf20-011-c20.dd;1570;1330;1027;1073;1027;863;890;906;802;42.13214707374573
../dimacs_analysis/uf20-011/uf20-011-c21.dd;1636;1331;1054;1074;1054;879;918;924;803;41.92948293685913
../dimacs_analysis/uf20-011/uf20-011-c22.dd;1884;1390;1103;1108;1103;919;948;978;855;43.098793029785156
../dimacs_analysis/uf20-011/uf20-011-c23.dd;1850;1383;1101;1102;1101;916;946;963;835;43.78926157951355
