benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-015/uf20-015-c1.dd;5;11;5;8;5;5;5;5;5;0.06953716278076172
../dimacs_analysis/uf20-015/uf20-015-c2.dd;12;31;14;25;14;14;15;14;15;0.40591955184936523
../dimacs_analysis/uf20-015/uf20-015-c3.dd;27;64;33;53;33;32;31;31;32;1.1224448680877686
../dimacs_analysis/uf20-015/uf20-015-c4.dd;32;73;38;61;38;37;35;35;32;1.2828388214111328
../dimacs_analysis/uf20-015/uf20-015-c5.dd;66;131;67;117;67;66;63;65;62;3.2221951484680176
../dimacs_analysis/uf20-015/uf20-015-c6.dd;142;273;154;251;154;151;140;141;135;7.8855509757995605
../dimacs_analysis/uf20-015/uf20-015-c7.dd;264;458;265;428;265;256;243;248;233;14.602121353149414
../dimacs_analysis/uf20-015/uf20-015-c8.dd;528;821;517;752;517;496;493;490;445;29.781938791275024
../dimacs_analysis/uf20-015/uf20-015-c9.dd;674;959;686;888;686;613;661;650;585;36.098363161087036
../dimacs_analysis/uf20-015/uf20-015-c10.dd;638;806;574;744;574;518;551;546;493;30.73870873451233
../dimacs_analysis/uf20-015/uf20-015-c11.dd;700;838;622;756;622;555;582;594;519;31.105302810668945
../dimacs_analysis/uf20-015/uf20-015-c12.dd;791;855;640;775;640;556;597;607;528;30.532968997955322
../dimacs_analysis/uf20-015/uf20-015-c13.dd;1075;1114;851;1005;851;724;786;788;687;40.159128189086914
../dimacs_analysis/uf20-015/uf20-015-c14.dd;1138;1150;880;1024;880;749;806;818;717;41.58477711677551
../dimacs_analysis/uf20-015/uf20-015-c15.dd;1150;1188;900;1060;900;770;824;854;753;42.97938418388367
../dimacs_analysis/uf20-015/uf20-015-c16.dd;1572;1528;1162;1371;1162;1002;1060;1083;955;60.982078075408936
