benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-047/uf20-047-c1.dd;5;12;5;9;5;5;5;5;5;0.17357301712036133
../data/dimacs_analysis/uf20-047/uf20-047-c2.dd;8;19;8;14;8;8;9;8;8;0.3289072513580322
../data/dimacs_analysis/uf20-047/uf20-047-c3.dd;19;44;22;35;22;22;26;22;21;1.0559933185577393
../data/dimacs_analysis/uf20-047/uf20-047-c4.dd;29;62;34;48;34;34;34;34;33;1.4799916744232178
../data/dimacs_analysis/uf20-047/uf20-047-c5.dd;31;68;41;54;41;41;38;37;37;1.793337345123291
../data/dimacs_analysis/uf20-047/uf20-047-c6.dd;47;92;57;71;57;54;49;56;53;2.4458374977111816
../data/dimacs_analysis/uf20-047/uf20-047-c7.dd;67;125;80;100;80;73;68;82;72;3.8170006275177
../data/dimacs_analysis/uf20-047/uf20-047-c8.dd;76;134;85;109;85;78;73;88;83;4.015002012252808
../data/dimacs_analysis/uf20-047/uf20-047-c9.dd;113;172;117;139;117;103;100;114;100;5.944536209106445
../data/dimacs_analysis/uf20-047/uf20-047-c10.dd;134;198;140;160;140;127;118;131;114;7.546510696411133
../data/dimacs_analysis/uf20-047/uf20-047-c11.dd;222;322;235;265;235;209;200;213;183;17.164584159851074
../data/dimacs_analysis/uf20-047/uf20-047-c12.dd;322;476;344;397;344;308;299;322;281;24.469445943832397
../data/dimacs_analysis/uf20-047/uf20-047-c13.dd;328;492;354;413;354;318;305;339;298;25.006057739257812
../data/dimacs_analysis/uf20-047/uf20-047-c14.dd;354;519;373;440;373;331;327;351;312;26.11139941215515
../data/dimacs_analysis/uf20-047/uf20-047-c15.dd;368;519;384;424;384;334;323;357;316;27.866252899169922
../data/dimacs_analysis/uf20-047/uf20-047-c16.dd;350;485;362;396;362;313;301;336;292;25.403880834579468
../data/dimacs_analysis/uf20-047/uf20-047-c17.dd;389;523;399;434;399;344;339;351;306;28.05044960975647
../data/dimacs_analysis/uf20-047/uf20-047-c18.dd;480;610;465;507;465;398;402;405;357;32.007007360458374
../data/dimacs_analysis/uf20-047/uf20-047-c19.dd;619;765;596;638;596;497;511;504;442;45.79637289047241
../data/dimacs_analysis/uf20-047/uf20-047-c20.dd;709;825;634;693;634;534;542;533;477;47.59562635421753
../data/dimacs_analysis/uf20-047/uf20-047-c21.dd;888;1025;793;870;793;655;684;663;579;67.05445694923401
