benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-010/uf20-010-c1.dd;6;11;6;10;6;6;6;4;4;0.0858755111694336
../dimacs_analysis/uf20-010/uf20-010-c2.dd;14;26;14;23;14;14;13;12;11;0.32660746574401855
../dimacs_analysis/uf20-010/uf20-010-c3.dd;21;41;24;35;24;24;20;19;19;0.7634792327880859
../dimacs_analysis/uf20-010/uf20-010-c4.dd;38;75;45;63;45;45;40;39;34;1.8157927989959717
../dimacs_analysis/uf20-010/uf20-010-c5.dd;74;134;85;121;85;83;76;69;62;3.621767282485962
../dimacs_analysis/uf20-010/uf20-010-c6.dd;104;174;114;152;114;108;103;97;86;5.318718910217285
../dimacs_analysis/uf20-010/uf20-010-c7.dd;120;196;136;174;136;130;124;107;101;5.023561000823975
../dimacs_analysis/uf20-010/uf20-010-c8.dd;208;312;217;290;217;207;205;178;156;8.920748949050903
../dimacs_analysis/uf20-010/uf20-010-c9.dd;380;561;392;539;392;369;379;318;276;17.501078367233276
../dimacs_analysis/uf20-010/uf20-010-c10.dd;535;787;525;761;525;501;513;452;420;25.18676781654358
../dimacs_analysis/uf20-010/uf20-010-c11.dd;655;866;584;822;584;545;564;507;476;26.38037919998169
../dimacs_analysis/uf20-010/uf20-010-c12.dd;908;886;640;842;640;558;614;538;493;23.415218830108643
../dimacs_analysis/uf20-010/uf20-010-c13.dd;981;939;715;876;715;635;666;598;506;22.583231687545776
../dimacs_analysis/uf20-010/uf20-010-c14.dd;1366;1226;928;1163;928;798;880;786;678;30.496118307113647
../dimacs_analysis/uf20-010/uf20-010-c15.dd;1801;1530;1210;1405;1210;997;1110;1074;886;39.8446204662323
../dimacs_analysis/uf20-010/uf20-010-c16.dd;1811;1538;1215;1404;1215;1002;1110;1075;885;40.79688024520874
../dimacs_analysis/uf20-010/uf20-010-c17.dd;1816;1507;1203;1372;1203;941;1094;1065;892;43.63499855995178
../dimacs_analysis/uf20-010/uf20-010-c18.dd;2034;1517;1213;1375;1213;957;1100;1078;905;44.54112935066223
../dimacs_analysis/uf20-010/uf20-010-c19.dd;2064;1501;1202;1318;1202;930;1089;1059;884;47.38543629646301
../dimacs_analysis/uf20-010/uf20-010-c20.dd;1912;1356;1076;1185;1076;836;967;949;799;42.62157702445984
../dimacs_analysis/uf20-010/uf20-010-c21.dd;2128;1460;1224;1276;1224;938;1090;1058;871;44.43723821640015
../dimacs_analysis/uf20-010/uf20-010-c22.dd;2301;1529;1280;1344;1280;991;1155;1113;917;47.018115758895874
../dimacs_analysis/uf20-010/uf20-010-c23.dd;2592;1669;1435;1491;1435;1090;1310;1183;972;56.265557289123535
../dimacs_analysis/uf20-010/uf20-010-c24.dd;2546;1551;1329;1385;1329;1011;1220;1093;897;51.56453585624695
../dimacs_analysis/uf20-010/uf20-010-c25.dd;2685;1628;1389;1465;1389;1063;1281;1142;938;51.803359508514404
../dimacs_analysis/uf20-010/uf20-010-c26.dd;2893;1780;1558;1551;1558;1170;1408;1260;1034;56.30849623680115
../dimacs_analysis/uf20-010/uf20-010-c27.dd;2860;1777;1533;1558;1533;1173;1399;1237;1029;54.76948571205139
../dimacs_analysis/uf20-010/uf20-010-c28.dd;3008;1837;1572;1609;1572;1202;1433;1259;1047;57.5077486038208
../dimacs_analysis/uf20-010/uf20-010-c29.dd;3270;1914;1641;1681;1641;1249;1496;1314;1082;59.76769161224365
../dimacs_analysis/uf20-010/uf20-010-c30.dd;3313;1988;1709;1760;1709;1289;1567;1358;1128;69.84576869010925
