benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-023/uf20-023-c1.dd;5;12;5;9;5;5;5;5;5;0.1853494644165039
../data/dimacs_analysis/uf20-023/uf20-023-c2.dd;7;17;9;12;9;9;8;8;7;0.27784228324890137
../data/dimacs_analysis/uf20-023/uf20-023-c3.dd;15;33;20;25;20;20;18;19;17;0.8103604316711426
../data/dimacs_analysis/uf20-023/uf20-023-c4.dd;35;75;51;63;51;47;46;48;38;2.441952705383301
../data/dimacs_analysis/uf20-023/uf20-023-c5.dd;72;138;104;117;104;93;95;100;78;4.872890472412109
../data/dimacs_analysis/uf20-023/uf20-023-c6.dd;104;174;129;141;129;114;123;127;100;6.628136157989502
../data/dimacs_analysis/uf20-023/uf20-023-c7.dd;104;171;126;139;126;112;117;120;96;5.881177186965942
../data/dimacs_analysis/uf20-023/uf20-023-c8.dd;217;343;263;295;263;232;242;255;207;16.74347496032715
../data/dimacs_analysis/uf20-023/uf20-023-c9.dd;320;502;391;424;391;346;356;380;310;25.524147272109985
../data/dimacs_analysis/uf20-023/uf20-023-c10.dd;370;560;442;482;442;401;404;417;358;28.615739107131958
../data/dimacs_analysis/uf20-023/uf20-023-c11.dd;469;623;487;541;487;442;450;458;392;36.51956534385681
../data/dimacs_analysis/uf20-023/uf20-023-c12.dd;523;670;512;555;512;467;469;486;424;43.91561222076416
../data/dimacs_analysis/uf20-023/uf20-023-c13.dd;523;670;506;555;506;459;468;486;421;41.24493408203125
../data/dimacs_analysis/uf20-023/uf20-023-c14.dd;529;702;529;581;529;474;489;507;434;44.71046471595764
../data/dimacs_analysis/uf20-023/uf20-023-c15.dd;964;1175;893;988;893;786;834;860;728;86.38131666183472
