benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-069/uf20-069-c1.dd;5;11;6;10;6;6;6;4;5;0.14014172554016113
../data/dimacs_analysis/uf20-069/uf20-069-c2.dd;11;28;14;26;14;14;14;12;13;0.5380744934082031
../data/dimacs_analysis/uf20-069/uf20-069-c3.dd;21;49;26;42;26;26;30;27;26;1.2009155750274658
../data/dimacs_analysis/uf20-069/uf20-069-c4.dd;25;56;31;48;31;31;35;31;30;1.4759547710418701
../data/dimacs_analysis/uf20-069/uf20-069-c5.dd;37;68;43;60;43;41;42;43;39;1.927980899810791
../data/dimacs_analysis/uf20-069/uf20-069-c6.dd;69;111;74;95;74;71;71;70;64;3.74035906791687
../data/dimacs_analysis/uf20-069/uf20-069-c7.dd;81;128;86;105;86;83;85;78;74;4.4546191692352295
../data/dimacs_analysis/uf20-069/uf20-069-c8.dd;138;202;146;174;146;135;143;137;119;8.498784303665161
../data/dimacs_analysis/uf20-069/uf20-069-c9.dd;153;242;172;211;172;158;165;159;141;12.316328525543213
../data/dimacs_analysis/uf20-069/uf20-069-c10.dd;191;300;218;256;218;189;199;194;168;14.02912163734436
../data/dimacs_analysis/uf20-069/uf20-069-c11.dd;226;310;238;254;238;206;208;204;178;14.000062227249146
../data/dimacs_analysis/uf20-069/uf20-069-c12.dd;418;530;412;452;412;374;376;369;333;29.922811269760132
../data/dimacs_analysis/uf20-069/uf20-069-c13.dd;730;832;681;704;681;594;620;622;545;51.51080894470215
