benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-027/uf20-027-c1.dd;5;12;5;11;5;5;5;5;5;0.1586756706237793
../data/dimacs_analysis/uf20-027/uf20-027-c2.dd;12;30;15;28;15;15;14;14;16;0.573685884475708
../data/dimacs_analysis/uf20-027/uf20-027-c3.dd;21;51;27;47;27;27;27;28;28;1.399477243423462
../data/dimacs_analysis/uf20-027/uf20-027-c4.dd;31;73;35;67;35;35;36;40;40;2.1566762924194336
../data/dimacs_analysis/uf20-027/uf20-027-c5.dd;68;126;79;119;79;71;79;81;72;4.534849166870117
../data/dimacs_analysis/uf20-027/uf20-027-c6.dd;137;251;165;241;165;148;164;163;145;11.953671932220459
../data/dimacs_analysis/uf20-027/uf20-027-c7.dd;216;376;262;357;262;237;255;237;214;19.907957315444946
../data/dimacs_analysis/uf20-027/uf20-027-c8.dd;331;569;425;537;425;383;412;378;340;37.791698932647705
../data/dimacs_analysis/uf20-027/uf20-027-c9.dd;402;631;459;557;459;417;462;423;364;39.72513198852539
../data/dimacs_analysis/uf20-027/uf20-027-c10.dd;388;592;434;522;434;392;435;396;344;38.866848945617676
../data/dimacs_analysis/uf20-027/uf20-027-c11.dd;530;788;571;706;571;500;559;504;441;48.45542621612549
../data/dimacs_analysis/uf20-027/uf20-027-c12.dd;532;789;570;706;570;500;561;502;439;49.579495906829834
../data/dimacs_analysis/uf20-027/uf20-027-c13.dd;624;964;700;860;700;626;676;610;545;56.89977192878723
