benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-013/uf20-013-c1.dd;5;12;5;9;5;5;5;5;5;0.09745311737060547
../dimacs_analysis/uf20-013/uf20-013-c2.dd;10;24;10;21;10;10;10;10;11;0.3308587074279785
../dimacs_analysis/uf20-013/uf20-013-c3.dd;25;56;29;51;29;29;26;28;26;1.189256191253662
../dimacs_analysis/uf20-013/uf20-013-c4.dd;51;102;62;96;62;58;59;56;51;2.58646297454834
../dimacs_analysis/uf20-013/uf20-013-c5.dd;86;147;95;140;95;88;90;87;80;3.7839877605438232
../dimacs_analysis/uf20-013/uf20-013-c6.dd;141;201;144;192;144;132;138;121;115;4.903522253036499
../dimacs_analysis/uf20-013/uf20-013-c7.dd;195;256;182;231;182;165;189;171;161;6.2967493534088135
../dimacs_analysis/uf20-013/uf20-013-c8.dd;231;336;235;300;235;215;245;221;210;8.716277360916138
../dimacs_analysis/uf20-013/uf20-013-c9.dd;260;350;251;301;251;221;252;227;216;11.802863359451294
../dimacs_analysis/uf20-013/uf20-013-c10.dd;287;393;279;335;279;249;277;245;235;12.937287330627441
../dimacs_analysis/uf20-013/uf20-013-c11.dd;354;480;330;420;330;299;329;289;284;16.931190013885498
../dimacs_analysis/uf20-013/uf20-013-c12.dd;373;477;332;411;332;298;326;288;283;16.41654658317566
../dimacs_analysis/uf20-013/uf20-013-c13.dd;467;594;430;521;430;375;428;372;354;22.25513482093811
../dimacs_analysis/uf20-013/uf20-013-c14.dd;502;625;462;540;462;401;452;404;378;27.56779408454895
../dimacs_analysis/uf20-013/uf20-013-c15.dd;582;675;512;564;512;442;482;454;407;30.95917320251465
../dimacs_analysis/uf20-013/uf20-013-c16.dd;641;722;550;611;550;471;520;467;420;32.68776059150696
../dimacs_analysis/uf20-013/uf20-013-c17.dd;785;923;672;771;672;578;646;583;533;42.61990833282471
../dimacs_analysis/uf20-013/uf20-013-c18.dd;836;924;679;782;679;586;641;582;528;42.361538887023926
../dimacs_analysis/uf20-013/uf20-013-c19.dd;948;1023;739;859;739;640;697;640;586;45.04314613342285
../dimacs_analysis/uf20-013/uf20-013-c20.dd;989;1053;758;887;758;647;719;655;602;44.336243629455566
../dimacs_analysis/uf20-013/uf20-013-c21.dd;967;984;728;820;728;610;665;621;563;41.69153618812561
../dimacs_analysis/uf20-013/uf20-013-c22.dd;1167;1193;866;1013;866;732;811;744;668;48.11784553527832
../dimacs_analysis/uf20-013/uf20-013-c23.dd;1258;1198;915;969;915;744;806;784;708;46.72619271278381
../dimacs_analysis/uf20-013/uf20-013-c24.dd;1263;1174;894;940;894;725;783;766;691;46.67069625854492
../dimacs_analysis/uf20-013/uf20-013-c25.dd;2045;1712;1314;1378;1314;1053;1148;1118;987;83.63413643836975
