benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-05/uf20-05-c1.dd;6;11;6;10;6;6;6;4;5;0.09213805198669434
../dimacs_analysis/uf20-05/uf20-05-c2.dd;11;21;11;19;11;10;11;11;10;0.24323368072509766
../dimacs_analysis/uf20-05/uf20-05-c3.dd;25;48;27;45;27;25;26;25;24;0.7924058437347412
../dimacs_analysis/uf20-05/uf20-05-c4.dd;33;60;35;55;35;33;33;33;31;1.1168382167816162
../dimacs_analysis/uf20-05/uf20-05-c5.dd;47;88;56;83;56;54;54;53;51;2.252056360244751
../dimacs_analysis/uf20-05/uf20-05-c6.dd;94;144;98;139;98;92;96;95;88;4.318280220031738
../dimacs_analysis/uf20-05/uf20-05-c7.dd;190;288;198;276;198;185;192;193;183;10.545398235321045
../dimacs_analysis/uf20-05/uf20-05-c8.dd;258;322;244;310;244;223;236;231;210;11.506856918334961
../dimacs_analysis/uf20-05/uf20-05-c9.dd;282;324;246;312;246;223;238;233;210;12.378220081329346
../dimacs_analysis/uf20-05/uf20-05-c10.dd;403;472;358;456;358;325;345;339;310;20.10468363761902
../dimacs_analysis/uf20-05/uf20-05-c11.dd;661;707;536;668;536;480;500;510;451;36.34846758842468
../dimacs_analysis/uf20-05/uf20-05-c12.dd;752;701;526;665;526;480;494;494;449;36.01788902282715
../dimacs_analysis/uf20-05/uf20-05-c13.dd;1000;889;681;833;681;608;627;623;563;46.79215669631958
../dimacs_analysis/uf20-05/uf20-05-c14.dd;992;974;743;918;743;655;689;682;609;54.04936933517456
../dimacs_analysis/uf20-05/uf20-05-c15.dd;1070;1040;785;978;785;694;723;728;646;48.92844796180725
../dimacs_analysis/uf20-05/uf20-05-c16.dd;1297;1082;858;1020;858;738;797;755;664;45.15789580345154
../dimacs_analysis/uf20-05/uf20-05-c17.dd;1323;1136;891;1069;891;767;824;792;698;48.38461875915527
../dimacs_analysis/uf20-05/uf20-05-c18.dd;1325;1095;854;1028;854;736;792;779;678;47.74088668823242
../dimacs_analysis/uf20-05/uf20-05-c19.dd;1407;1216;935;1132;935;803;857;850;744;57.51782941818237
../dimacs_analysis/uf20-05/uf20-05-c20.dd;1406;1136;866;1071;866;753;814;775;678;66.59232473373413
