benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-09/uf20-09-c1.dd;5;12;5;11;5;5;5;5;6;0.1159522533416748
../dimacs_analysis/uf20-09/uf20-09-c2.dd;12;28;13;26;13;12;12;12;12;0.4229261875152588
../dimacs_analysis/uf20-09/uf20-09-c3.dd;25;58;26;53;25;25;26;27;28;1.1278436183929443
../dimacs_analysis/uf20-09/uf20-09-c4.dd;33;70;39;64;38;37;38;36;35;1.6734709739685059
../dimacs_analysis/uf20-09/uf20-09-c5.dd;45;87;52;80;51;50;50;44;41;2.446955680847168
../dimacs_analysis/uf20-09/uf20-09-c6.dd;85;156;102;149;102;99;99;81;74;5.12795877456665
../dimacs_analysis/uf20-09/uf20-09-c7.dd;149;241;169;233;169;154;166;140;122;7.887704849243164
../dimacs_analysis/uf20-09/uf20-09-c8.dd;164;270;191;259;191;176;183;153;135;11.022561073303223
../dimacs_analysis/uf20-09/uf20-09-c9.dd;345;421;334;385;334;305;303;289;252;22.27327251434326
../dimacs_analysis/uf20-09/uf20-09-c10.dd;435;471;397;418;397;364;348;317;278;29.622315645217896
../dimacs_analysis/uf20-09/uf20-09-c11.dd;575;665;548;590;548;510;483;449;406;33.243752241134644
../dimacs_analysis/uf20-09/uf20-09-c12.dd;613;703;562;632;562;505;514;489;437;38.42348837852478
../dimacs_analysis/uf20-09/uf20-09-c13.dd;618;725;579;645;579;521;525;504;451;37.76692223548889
../dimacs_analysis/uf20-09/uf20-09-c14.dd;946;1019;832;927;832;717;779;756;641;54.672524213790894
../dimacs_analysis/uf20-09/uf20-09-c15.dd;1036;1091;890;958;890;757;809;804;681;54.2289936542511
../dimacs_analysis/uf20-09/uf20-09-c16.dd;1010;1066;871;929;871;736;786;792;670;53.22662854194641
../dimacs_analysis/uf20-09/uf20-09-c17.dd;1434;1508;1218;1312;1218;1035;1093;1111;955;69.10276865959167
