benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-079/uf20-079-c1.dd;5;12;5;11;5;5;5;5;6;0.14466619491577148
../data/dimacs_analysis/uf20-079/uf20-079-c2.dd;12;29;17;26;17;17;16;16;15;0.5644180774688721
../data/dimacs_analysis/uf20-079/uf20-079-c3.dd;19;43;23;36;23;23;21;22;21;0.9581689834594727
../data/dimacs_analysis/uf20-079/uf20-079-c4.dd;25;49;29;42;29;29;27;28;24;1.2752203941345215
../data/dimacs_analysis/uf20-079/uf20-079-c5.dd;29;56;33;48;33;32;31;32;28;1.4955413341522217
../data/dimacs_analysis/uf20-079/uf20-079-c6.dd;43;89;50;74;50;49;46;51;48;2.9057583808898926
../data/dimacs_analysis/uf20-079/uf20-079-c7.dd;50;105;60;86;60;59;56;60;57;3.462735176086426
../data/dimacs_analysis/uf20-079/uf20-079-c8.dd;71;143;87;121;87;86;80;84;79;4.645649194717407
../data/dimacs_analysis/uf20-079/uf20-079-c9.dd;103;168;113;144;113;105;104;102;94;6.2045276165008545
../data/dimacs_analysis/uf20-079/uf20-079-c10.dd;164;253;182;226;182;173;165;169;148;10.4516282081604
../data/dimacs_analysis/uf20-079/uf20-079-c11.dd;279;434;315;396;315;297;292;300;261;27.114446878433228
../data/dimacs_analysis/uf20-079/uf20-079-c12.dd;299;476;345;438;345;321;322;322;279;29.238523960113525
../data/dimacs_analysis/uf20-079/uf20-079-c13.dd;352;504;373;438;373;331;332;360;306;28.421447277069092
../data/dimacs_analysis/uf20-079/uf20-079-c14.dd;403;537;390;462;390;347;358;372;309;32.131335496902466
../data/dimacs_analysis/uf20-079/uf20-079-c15.dd;659;779;583;665;583;511;530;549;466;44.37768793106079
../data/dimacs_analysis/uf20-079/uf20-079-c16.dd;760;815;621;695;621;537;556;572;484;47.76150631904602
../data/dimacs_analysis/uf20-079/uf20-079-c17.dd;726;780;602;644;602;513;516;558;465;45.39863729476929
../data/dimacs_analysis/uf20-079/uf20-079-c18.dd;730;774;609;596;609;521;493;567;478;47.25466203689575
../data/dimacs_analysis/uf20-079/uf20-079-c19.dd;625;694;543;535;543;462;443;504;425;43.749542474746704
../data/dimacs_analysis/uf20-079/uf20-079-c20.dd;748;832;645;637;645;551;522;600;513;69.3817777633667
