benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-053/uf20-053-c1.dd;5;11;5;8;5;5;5;5;5;0.13390278816223145
../data/dimacs_analysis/uf20-053/uf20-053-c2.dd;10;21;14;15;14;13;10;14;11;0.43535661697387695
../data/dimacs_analysis/uf20-053/uf20-053-c3.dd;22;44;26;33;26;24;20;26;22;1.0923199653625488
../data/dimacs_analysis/uf20-053/uf20-053-c4.dd;32;58;38;42;38;36;26;37;33;1.5817487239837646
../data/dimacs_analysis/uf20-053/uf20-053-c5.dd;52;88;61;63;61;57;44;59;53;2.835522413253784
../data/dimacs_analysis/uf20-053/uf20-053-c6.dd;60;99;70;74;70;64;54;68;58;3.3702220916748047
../data/dimacs_analysis/uf20-053/uf20-053-c7.dd;78;119;82;91;82;76;68;78;69;3.86564302444458
../data/dimacs_analysis/uf20-053/uf20-053-c8.dd;102;164;105;124;105;97;102;101;89;5.038079023361206
../data/dimacs_analysis/uf20-053/uf20-053-c9.dd;150;235;153;193;153;141;140;149;134;9.220107793807983
../data/dimacs_analysis/uf20-053/uf20-053-c10.dd;236;360;242;308;242;223;233;240;202;14.737332820892334
../data/dimacs_analysis/uf20-053/uf20-053-c11.dd;299;434;294;369;294;276;265;291;261;18.479002714157104
../data/dimacs_analysis/uf20-053/uf20-053-c12.dd;385;588;394;510;394;371;350;395;363;26.544159412384033
../data/dimacs_analysis/uf20-053/uf20-053-c13.dd;413;633;425;538;425;393;374;420;388;35.31173539161682
../data/dimacs_analysis/uf20-053/uf20-053-c14.dd;515;747;525;644;525;482;470;524;460;43.50954222679138
../data/dimacs_analysis/uf20-053/uf20-053-c15.dd;601;809;601;698;601;541;539;568;484;45.928051471710205
../data/dimacs_analysis/uf20-053/uf20-053-c16.dd;682;822;639;705;639;555;571;598;476;44.693360805511475
../data/dimacs_analysis/uf20-053/uf20-053-c17.dd;969;1047;847;899;847;706;747;768;620;65.34274697303772
