benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-025/uf20-025-c1.dd;5;9;7;8;7;7;7;5;4;0.11428022384643555
../data/dimacs_analysis/uf20-025/uf20-025-c2.dd;8;15;9;12;9;8;10;9;8;0.2189924716949463
../data/dimacs_analysis/uf20-025/uf20-025-c3.dd;11;24;13;20;13;12;13;14;14;0.6125223636627197
../data/dimacs_analysis/uf20-025/uf20-025-c4.dd;19;44;22;36;22;21;25;23;23;1.1655752658843994
../data/dimacs_analysis/uf20-025/uf20-025-c5.dd;26;58;30;49;30;29;33;32;30;1.7664515972137451
../data/dimacs_analysis/uf20-025/uf20-025-c6.dd;43;92;48;80;48;47;52;50;48;3.6904757022857666
../data/dimacs_analysis/uf20-025/uf20-025-c7.dd;64;138;71;124;71;70;76;75;73;6.361168384552002
../data/dimacs_analysis/uf20-025/uf20-025-c8.dd;64;139;73;123;73;72;75;75;73;6.062134027481079
../data/dimacs_analysis/uf20-025/uf20-025-c9.dd;90;194;108;175;108;107;109;105;103;8.25175666809082
../data/dimacs_analysis/uf20-025/uf20-025-c10.dd;94;198;113;170;113;112;112;107;105;7.99691367149353
../data/dimacs_analysis/uf20-025/uf20-025-c11.dd;91;189;109;161;109;108;107;104;102;7.135577440261841
../data/dimacs_analysis/uf20-025/uf20-025-c12.dd;135;273;163;235;163;162;149;155;149;12.39235782623291
../data/dimacs_analysis/uf20-025/uf20-025-c13.dd;193;355;232;297;232;227;206;215;201;16.87200403213501
../data/dimacs_analysis/uf20-025/uf20-025-c14.dd;235;418;276;351;276;268;252;256;241;19.02511692047119
../data/dimacs_analysis/uf20-025/uf20-025-c15.dd;274;464;315;394;315;303;290;283;266;20.879215002059937
../data/dimacs_analysis/uf20-025/uf20-025-c16.dd;321;550;379;465;379;353;340;341;319;29.772961139678955
../data/dimacs_analysis/uf20-025/uf20-025-c17.dd;347;561;390;470;390;362;349;357;331;29.641033411026
../data/dimacs_analysis/uf20-025/uf20-025-c18.dd;702;987;704;827;704;646;628;650;600;69.10946202278137
