benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-097/uf20-097-c1.dd;5;12;5;11;5;5;5;5;6;0.14764809608459473
../data/dimacs_analysis/uf20-097/uf20-097-c2.dd;8;20;8;17;8;8;9;9;10;0.336315393447876
../data/dimacs_analysis/uf20-097/uf20-097-c3.dd;18;43;21;37;21;21;21;22;20;0.9916567802429199
../data/dimacs_analysis/uf20-097/uf20-097-c4.dd;34;74;39;67;39;39;39;40;37;2.040536642074585
../data/dimacs_analysis/uf20-097/uf20-097-c5.dd;72;165;99;153;99;99;97;95;92;6.921412467956543
../data/dimacs_analysis/uf20-097/uf20-097-c6.dd;72;160;96;148;96;94;94;93;90;6.5909857749938965
../data/dimacs_analysis/uf20-097/uf20-097-c7.dd;110;227;134;215;134;131;132;132;124;12.25232458114624
../data/dimacs_analysis/uf20-097/uf20-097-c8.dd;184;271;191;259;191;172;188;186;164;13.522627830505371
../data/dimacs_analysis/uf20-097/uf20-097-c9.dd;210;319;221;307;221;202;217;213;190;15.639566659927368
../data/dimacs_analysis/uf20-097/uf20-097-c10.dd;250;341;244;329;244;221;238;228;199;16.302716493606567
../data/dimacs_analysis/uf20-097/uf20-097-c11.dd;304;417;300;396;300;264;287;286;245;22.447084426879883
../data/dimacs_analysis/uf20-097/uf20-097-c12.dd;394;485;362;464;362;310;348;346;291;24.43233013153076
../data/dimacs_analysis/uf20-097/uf20-097-c13.dd;401;455;341;434;341;292;333;325;273;22.17000675201416
../data/dimacs_analysis/uf20-097/uf20-097-c14.dd;625;588;480;551;480;403;462;421;349;35.26883125305176
../data/dimacs_analysis/uf20-097/uf20-097-c15.dd;784;760;611;697;611;513;595;557;473;45.045095443725586
../data/dimacs_analysis/uf20-097/uf20-097-c16.dd;1052;936;762;841;762;635;728;690;587;57.905301570892334
