benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-081/uf20-081-c1.dd;5;12;5;9;5;5;5;5;6;0.16828513145446777
../data/dimacs_analysis/uf20-081/uf20-081-c2.dd;10;24;10;21;10;10;10;10;12;0.5892617702484131
../data/dimacs_analysis/uf20-081/uf20-081-c3.dd;24;58;23;51;23;23;28;23;27;1.6808249950408936
../data/dimacs_analysis/uf20-081/uf20-081-c4.dd;48;91;55;84;55;52;61;51;49;2.95870304107666
../data/dimacs_analysis/uf20-081/uf20-081-c5.dd;100;166;117;158;117;111;119;102;95;5.478322505950928
../data/dimacs_analysis/uf20-081/uf20-081-c6.dd;116;195;132;181;131;126;134;115;108;8.291478395462036
../data/dimacs_analysis/uf20-081/uf20-081-c7.dd;120;196;135;181;134;118;136;111;103;7.911251544952393
../data/dimacs_analysis/uf20-081/uf20-081-c8.dd;240;359;266;343;265;228;264;212;199;16.282038688659668
../data/dimacs_analysis/uf20-081/uf20-081-c9.dd;273;396;298;368;297;253;286;236;221;18.539710760116577
../data/dimacs_analysis/uf20-081/uf20-081-c10.dd;313;437;319;400;318;281;303;260;239;19.775333881378174
../data/dimacs_analysis/uf20-081/uf20-081-c11.dd;346;482;354;440;353;314;336;292;269;20.99908947944641
../data/dimacs_analysis/uf20-081/uf20-081-c12.dd;580;706;559;652;559;471;533;465;417;33.79240155220032
../data/dimacs_analysis/uf20-081/uf20-081-c13.dd;691;853;681;791;681;565;654;570;514;43.24623250961304
../data/dimacs_analysis/uf20-081/uf20-081-c14.dd;836;1075;850;995;850;708;833;719;648;70.15853810310364
