benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-089/uf20-089-c1.dd;5;10;7;10;7;7;7;6;4;0.13742876052856445
../data/dimacs_analysis/uf20-089/uf20-089-c2.dd;8;19;11;16;11;11;10;10;8;0.35536766052246094
../data/dimacs_analysis/uf20-089/uf20-089-c3.dd;12;30;15;24;15;15;16;14;12;0.7266089916229248
../data/dimacs_analysis/uf20-089/uf20-089-c4.dd;19;42;22;33;22;22;22;19;17;1.244577407836914
../data/dimacs_analysis/uf20-089/uf20-089-c5.dd;38;73;38;60;38;37;39;33;31;2.2463088035583496
../data/dimacs_analysis/uf20-089/uf20-089-c6.dd;50;98;49;80;49;48;51;45;43;3.768937826156616
../data/dimacs_analysis/uf20-089/uf20-089-c7.dd;49;96;47;78;47;46;50;44;42;3.6045961380004883
../data/dimacs_analysis/uf20-089/uf20-089-c8.dd;53;104;51;86;51;50;54;48;46;4.13210391998291
../data/dimacs_analysis/uf20-089/uf20-089-c9.dd;53;104;51;86;51;50;54;48;46;4.7513697147369385
../data/dimacs_analysis/uf20-089/uf20-089-c10.dd;102;190;113;158;113;107;104;110;103;8.994265079498291
../data/dimacs_analysis/uf20-089/uf20-089-c11.dd;161;241;169;192;169;147;136;163;140;12.664473533630371
../data/dimacs_analysis/uf20-089/uf20-089-c12.dd;177;249;185;198;185;160;147;171;147;12.88350248336792
../data/dimacs_analysis/uf20-089/uf20-089-c13.dd;341;455;346;383;346;302;294;331;288;28.712835788726807
../data/dimacs_analysis/uf20-089/uf20-089-c14.dd;334;440;338;370;338;303;283;312;274;28.03163480758667
../data/dimacs_analysis/uf20-089/uf20-089-c15.dd;311;394;305;335;305;265;259;270;238;29.456248998641968
../data/dimacs_analysis/uf20-089/uf20-089-c16.dd;330;402;315;343;315;270;267;279;244;29.67611527442932
../data/dimacs_analysis/uf20-089/uf20-089-c17.dd;340;411;324;347;324;278;271;285;250;40.31355667114258
../data/dimacs_analysis/uf20-089/uf20-089-c18.dd;424;503;405;430;405;337;343;365;311;46.19251990318298
../data/dimacs_analysis/uf20-089/uf20-089-c19.dd;401;483;385;398;385;319;312;348;297;43.70827007293701
../data/dimacs_analysis/uf20-089/uf20-089-c20.dd;430;499;394;414;394;326;321;357;303;45.51387023925781
../data/dimacs_analysis/uf20-089/uf20-089-c21.dd;494;560;447;450;447;367;354;401;342;50.764360189437866
