benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-085/uf20-085-c1.dd;5;11;6;9;6;6;5;5;5;0.15124154090881348
../data/dimacs_analysis/uf20-085/uf20-085-c2.dd;12;27;18;21;18;17;13;16;12;0.5288021564483643
../data/dimacs_analysis/uf20-085/uf20-085-c3.dd;21;42;30;36;30;28;26;25;21;0.9790506362915039
../data/dimacs_analysis/uf20-085/uf20-085-c4.dd;27;54;37;47;37;35;32;34;27;1.2647759914398193
../data/dimacs_analysis/uf20-085/uf20-085-c5.dd;36;67;47;58;47;44;42;40;32;1.6032724380493164
../data/dimacs_analysis/uf20-085/uf20-085-c6.dd;50;96;61;86;61;56;56;60;49;2.59812593460083
../data/dimacs_analysis/uf20-085/uf20-085-c7.dd;76;131;92;114;92;84;86;86;71;3.9987752437591553
../data/dimacs_analysis/uf20-085/uf20-085-c8.dd;96;178;114;156;114;106;114;110;99;5.984992980957031
../data/dimacs_analysis/uf20-085/uf20-085-c9.dd;182;275;208;240;208;194;180;189;163;11.74646282196045
../data/dimacs_analysis/uf20-085/uf20-085-c10.dd;200;286;223;253;223;202;196;186;162;13.909121036529541
../data/dimacs_analysis/uf20-085/uf20-085-c11.dd;239;339;260;294;260;236;228;213;189;19.645488500595093
../data/dimacs_analysis/uf20-085/uf20-085-c12.dd;275;415;308;362;308;283;277;259;233;27.993139505386353
../data/dimacs_analysis/uf20-085/uf20-085-c13.dd;247;367;272;315;272;250;247;232;208;23.26287007331848
../data/dimacs_analysis/uf20-085/uf20-085-c14.dd;325;490;351;429;351;327;305;317;289;36.614885091781616
../data/dimacs_analysis/uf20-085/uf20-085-c15.dd;556;773;566;676;566;514;494;504;456;56.05649542808533
