benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-057/uf20-057-c1.dd;5;12;5;9;5;5;5;5;6;0.1568300724029541
../data/dimacs_analysis/uf20-057/uf20-057-c2.dd;11;27;14;21;14;14;12;13;13;0.5437517166137695
../data/dimacs_analysis/uf20-057/uf20-057-c3.dd;26;62;33;54;33;33;29;31;32;1.854382038116455
../data/dimacs_analysis/uf20-057/uf20-057-c4.dd;43;95;50;85;50;50;47;48;50;3.429126739501953
../data/dimacs_analysis/uf20-057/uf20-057-c5.dd;65;144;73;132;73;72;69;73;73;6.565675258636475
../data/dimacs_analysis/uf20-057/uf20-057-c6.dd;87;159;94;147;94;89;90;89;79;7.097562789916992
../data/dimacs_analysis/uf20-057/uf20-057-c7.dd;90;163;96;145;96;90;91;91;80;6.88506555557251
../data/dimacs_analysis/uf20-057/uf20-057-c8.dd;162;285;178;256;178;173;170;169;158;15.208990812301636
../data/dimacs_analysis/uf20-057/uf20-057-c9.dd;302;439;303;394;303;292;289;288;266;21.81236171722412
../data/dimacs_analysis/uf20-057/uf20-057-c10.dd;410;526;366;471;366;336;348;345;311;24.654882431030273
../data/dimacs_analysis/uf20-057/uf20-057-c11.dd;512;650;444;595;444;397;427;425;366;33.758551597595215
../data/dimacs_analysis/uf20-057/uf20-057-c12.dd;560;668;492;611;492;429;474;463;409;34.721094369888306
../data/dimacs_analysis/uf20-057/uf20-057-c13.dd;647;727;552;662;552;473;535;502;438;37.70815110206604
../data/dimacs_analysis/uf20-057/uf20-057-c14.dd;679;761;585;694;585;502;567;518;449;42.416465759277344
../data/dimacs_analysis/uf20-057/uf20-057-c15.dd;720;814;625;722;625;527;599;558;485;51.21165132522583
