benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-062/uf20-062-c1.dd;5;11;6;8;6;6;4;6;5;0.2263660430908203
../data/dimacs_analysis/uf20-062/uf20-062-c2.dd;10;25;13;19;13;13;11;13;12;0.5964572429656982
../data/dimacs_analysis/uf20-062/uf20-062-c3.dd;17;41;22;35;22;22;21;25;21;1.3777351379394531
../data/dimacs_analysis/uf20-062/uf20-062-c4.dd;29;70;36;63;36;36;33;40;38;2.5408248901367188
../data/dimacs_analysis/uf20-062/uf20-062-c5.dd;47;109;52;101;52;50;50;61;57;3.6890780925750732
../data/dimacs_analysis/uf20-062/uf20-062-c6.dd;52;115;57;106;57;54;56;63;59;4.546696662902832
../data/dimacs_analysis/uf20-062/uf20-062-c7.dd;84;179;91;166;91;87;88;101;95;7.038464069366455
../data/dimacs_analysis/uf20-062/uf20-062-c8.dd;103;210;130;197;130;124;123;127;117;8.932251214981079
../data/dimacs_analysis/uf20-062/uf20-062-c9.dd;199;363;236;343;236;222;221;239;214;19.28381848335266
../data/dimacs_analysis/uf20-062/uf20-062-c10.dd;211;377;247;356;247;232;233;247;230;19.558555126190186
../data/dimacs_analysis/uf20-062/uf20-062-c11.dd;231;415;267;381;267;251;265;267;251;22.771488189697266
../data/dimacs_analysis/uf20-062/uf20-062-c12.dd;306;517;343;462;343;317;325;342;312;30.43201208114624
../data/dimacs_analysis/uf20-062/uf20-062-c13.dd;327;535;363;480;363;337;343;361;331;32.85341286659241
../data/dimacs_analysis/uf20-062/uf20-062-c14.dd;295;484;326;432;326;298;303;321;297;27.297450065612793
../data/dimacs_analysis/uf20-062/uf20-062-c15.dd;318;508;353;446;353;316;319;340;311;28.817854166030884
../data/dimacs_analysis/uf20-062/uf20-062-c16.dd;327;515;362;441;362;325;332;345;314;38.61198806762695
../data/dimacs_analysis/uf20-062/uf20-062-c17.dd;321;493;346;424;346;308;320;330;302;37.84426808357239
../data/dimacs_analysis/uf20-062/uf20-062-c18.dd;352;531;367;457;367;329;342;348;317;35.99608492851257
../data/dimacs_analysis/uf20-062/uf20-062-c19.dd;449;595;454;506;454;390;405;429;374;41.52457332611084
../data/dimacs_analysis/uf20-062/uf20-062-c20.dd;424;571;437;481;437;375;379;410;358;52.60816478729248
