benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-054/uf20-054-c1.dd;5;12;5;9;5;5;5;5;6;0.15299463272094727
../data/dimacs_analysis/uf20-054/uf20-054-c2.dd;12;31;18;27;18;18;16;16;15;0.7106528282165527
../data/dimacs_analysis/uf20-054/uf20-054-c3.dd;26;62;39;53;39;38;34;38;34;1.8687968254089355
../data/dimacs_analysis/uf20-054/uf20-054-c4.dd;56;120;79;106;79;75;72;76;66;4.6361799240112305
../data/dimacs_analysis/uf20-054/uf20-054-c5.dd;84;192;119;170;119;114;108;116;103;9.36495327949524
../data/dimacs_analysis/uf20-054/uf20-054-c6.dd;154;320;207;290;207;192;191;205;182;15.123045682907104
../data/dimacs_analysis/uf20-054/uf20-054-c7.dd;166;350;223;310;223;209;210;220;198;19.10138773918152
../data/dimacs_analysis/uf20-054/uf20-054-c8.dd;231;433;267;371;267;252;249;271;247;24.99177384376526
../data/dimacs_analysis/uf20-054/uf20-054-c9.dd;371;581;361;505;361;335;346;365;330;41.774927377700806
../data/dimacs_analysis/uf20-054/uf20-054-c10.dd;411;604;373;532;373;348;360;373;343;39.316365003585815
../data/dimacs_analysis/uf20-054/uf20-054-c11.dd;471;706;439;617;439;414;422;433;399;54.06763982772827
