benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-036/uf20-036-c1.dd;5;11;6;11;6;6;6;5;4;0.13936662673950195
../data/dimacs_analysis/uf20-036/uf20-036-c2.dd;12;31;14;28;14;14;15;13;13;0.6910662651062012
../data/dimacs_analysis/uf20-036/uf20-036-c3.dd;19;49;25;44;25;25;25;21;22;1.4922142028808594
../data/dimacs_analysis/uf20-036/uf20-036-c4.dd;35;81;42;75;42;42;41;37;38;3.020263433456421
../data/dimacs_analysis/uf20-036/uf20-036-c5.dd;74;154;85;148;85;84;84;76;76;6.7035017013549805
../data/dimacs_analysis/uf20-036/uf20-036-c6.dd;143;242;159;221;159;153;144;146;135;10.850958585739136
../data/dimacs_analysis/uf20-036/uf20-036-c7.dd;177;282;194;243;194;189;162;180;165;13.265228033065796
../data/dimacs_analysis/uf20-036/uf20-036-c8.dd;291;383;308;340;308;265;272;291;224;16.986131191253662
../data/dimacs_analysis/uf20-036/uf20-036-c9.dd;321;391;330;350;330;269;296;307;222;16.703111171722412
../data/dimacs_analysis/uf20-036/uf20-036-c10.dd;318;354;299;302;299;239;256;279;213;13.898585796356201
../data/dimacs_analysis/uf20-036/uf20-036-c11.dd;324;363;305;309;305;244;262;285;219;15.471858024597168
../data/dimacs_analysis/uf20-036/uf20-036-c12.dd;419;458;379;398;379;307;331;358;275;21.578571319580078
../data/dimacs_analysis/uf20-036/uf20-036-c13.dd;672;637;545;563;545;437;485;517;387;32.06230163574219
../data/dimacs_analysis/uf20-036/uf20-036-c14.dd;631;606;518;532;518;411;457;490;368;31.942219734191895
../data/dimacs_analysis/uf20-036/uf20-036-c15.dd;821;785;677;697;677;543;604;622;487;42.056763648986816
../data/dimacs_analysis/uf20-036/uf20-036-c16.dd;784;749;641;650;641;519;557;586;466;41.889785289764404
../data/dimacs_analysis/uf20-036/uf20-036-c17.dd;935;887;747;771;747;601;649;695;538;52.40194582939148
