benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-044/uf20-044-c1.dd;5;12;5;9;5;5;5;5;6;0.16318941116333008
../data/dimacs_analysis/uf20-044/uf20-044-c2.dd;8;18;8;15;8;8;9;9;10;0.28423213958740234
../data/dimacs_analysis/uf20-044/uf20-044-c3.dd;17;39;21;34;21;20;20;22;20;0.9781849384307861
../data/dimacs_analysis/uf20-044/uf20-044-c4.dd;34;68;40;60;40;38;39;42;38;2.0633716583251953
../data/dimacs_analysis/uf20-044/uf20-044-c5.dd;46;93;58;84;58;56;56;52;47;2.7627360820770264
../data/dimacs_analysis/uf20-044/uf20-044-c6.dd;89;160;112;150;112;104;107;97;84;4.888077974319458
../data/dimacs_analysis/uf20-044/uf20-044-c7.dd;119;217;155;204;155;146;149;124;109;8.309704542160034
../data/dimacs_analysis/uf20-044/uf20-044-c8.dd;159;259;186;244;186;175;178;148;130;9.819474220275879
../data/dimacs_analysis/uf20-044/uf20-044-c9.dd;257;363;258;344;258;239;246;214;186;14.188887119293213
../data/dimacs_analysis/uf20-044/uf20-044-c10.dd;303;417;295;398;295;276;284;248;220;16.554163932800293
../data/dimacs_analysis/uf20-044/uf20-044-c11.dd;273;392;271;370;271;254;258;234;212;15.115466356277466
../data/dimacs_analysis/uf20-044/uf20-044-c12.dd;272;388;269;359;269;251;256;233;212;15.136763334274292
../data/dimacs_analysis/uf20-044/uf20-044-c13.dd;252;371;258;343;258;240;243;222;203;14.027866840362549
../data/dimacs_analysis/uf20-044/uf20-044-c14.dd;290;393;274;359;274;253;253;232;211;20.778791904449463
../data/dimacs_analysis/uf20-044/uf20-044-c15.dd;549;747;524;689;524;476;494;452;413;42.43525719642639
../data/dimacs_analysis/uf20-044/uf20-044-c16.dd;650;827;589;768;589;536;560;507;466;47.66412115097046
../data/dimacs_analysis/uf20-044/uf20-044-c17.dd;668;868;636;802;636;577;602;555;505;47.75552177429199
../data/dimacs_analysis/uf20-044/uf20-044-c18.dd;743;956;700;881;700;619;652;625;545;52.00426125526428
