benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-018/uf20-018-c1.dd;5;12;5;9;5;5;5;5;6;0.10551738739013672
../dimacs_analysis/uf20-018/uf20-018-c2.dd;12;29;12;24;12;12;13;13;15;0.37631821632385254
../dimacs_analysis/uf20-018/uf20-018-c3.dd;27;59;36;50;36;35;35;37;30;1.0094773769378662
../dimacs_analysis/uf20-018/uf20-018-c4.dd;52;104;66;88;66;64;58;67;58;2.5943615436553955
../dimacs_analysis/uf20-018/uf20-018-c5.dd;75;134;91;114;91;89;79;84;76;4.419432878494263
../dimacs_analysis/uf20-018/uf20-018-c6.dd;97;161;110;139;110;106;94;100;91;4.995532989501953
../dimacs_analysis/uf20-018/uf20-018-c7.dd;151;231;165;203;165;153;146;151;128;6.310218572616577
../dimacs_analysis/uf20-018/uf20-018-c8.dd;183;257;177;224;177;164;162;165;144;8.040835857391357
../dimacs_analysis/uf20-018/uf20-018-c9.dd;260;315;236;274;236;216;217;210;184;11.715464115142822
../dimacs_analysis/uf20-018/uf20-018-c10.dd;367;383;297;335;297;262;274;262;227;14.57830286026001
../dimacs_analysis/uf20-018/uf20-018-c11.dd;389;399;313;335;313;271;278;279;236;13.790998220443726
../dimacs_analysis/uf20-018/uf20-018-c12.dd;412;418;333;355;333;286;296;282;244;13.765664339065552
../dimacs_analysis/uf20-018/uf20-018-c13.dd;570;518;430;441;430;354;382;360;312;14.640364170074463
../dimacs_analysis/uf20-018/uf20-018-c14.dd;651;566;479;468;479;384;413;400;349;16.713330030441284
../dimacs_analysis/uf20-018/uf20-018-c15.dd;802;641;528;518;528;428;455;465;399;21.77155876159668
../dimacs_analysis/uf20-018/uf20-018-c16.dd;790;633;517;506;517;414;447;451;385;23.197071313858032
../dimacs_analysis/uf20-018/uf20-018-c17.dd;798;642;532;505;532;423;453;458;392;23.64226007461548
../dimacs_analysis/uf20-018/uf20-018-c18.dd;973;811;666;657;666;542;575;576;488;30.430447816848755
../dimacs_analysis/uf20-018/uf20-018-c19.dd;1011;823;684;663;684;546;582;565;488;38.15183138847351
../dimacs_analysis/uf20-018/uf20-018-c20.dd;997;822;677;666;677;537;582;559;484;40.84301471710205
../dimacs_analysis/uf20-018/uf20-018-c21.dd;1223;977;796;782;796;622;687;666;584;38.30191373825073
../dimacs_analysis/uf20-018/uf20-018-c22.dd;1362;1000;845;800;845;657;729;694;605;45.30589032173157
../dimacs_analysis/uf20-018/uf20-018-c23.dd;1482;1029;893;830;893;673;774;699;601;53.03576183319092
../dimacs_analysis/uf20-018/uf20-018-c24.dd;1520;1057;908;848;908;682;794;710;611;49.5679669380188
../dimacs_analysis/uf20-018/uf20-018-c25.dd;1575;1108;971;889;971;710;847;754;650;56.952716588974
../dimacs_analysis/uf20-018/uf20-018-c26.dd;1536;1105;970;880;970;711;841;750;649;57.6390962600708
../dimacs_analysis/uf20-018/uf20-018-c27.dd;1576;1059;932;843;932;681;806;714;616;59.24966788291931
../dimacs_analysis/uf20-018/uf20-018-c28.dd;1766;1170;1036;923;1036;749;893;789;684;60.17717003822327
