benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-065/uf20-065-c1.dd;5;12;5;9;5;5;5;5;5;0.17097139358520508
../data/dimacs_analysis/uf20-065/uf20-065-c2.dd;8;20;9;15;9;9;9;9;9;0.3762049674987793
../data/dimacs_analysis/uf20-065/uf20-065-c3.dd;17;39;23;31;23;21;19;22;19;0.9841771125793457
../data/dimacs_analysis/uf20-065/uf20-065-c4.dd;22;50;31;41;31;29;25;29;27;1.6780552864074707
../data/dimacs_analysis/uf20-065/uf20-065-c5.dd;43;96;59;81;59;55;48;54;52;3.980741262435913
../data/dimacs_analysis/uf20-065/uf20-065-c6.dd;80;171;104;145;104;96;85;100;98;8.307705402374268
../data/dimacs_analysis/uf20-065/uf20-065-c7.dd;127;237;147;207;147;139;124;143;141;11.481554985046387
../data/dimacs_analysis/uf20-065/uf20-065-c8.dd;156;272;173;237;173;163;145;162;161;13.15176796913147
../data/dimacs_analysis/uf20-065/uf20-065-c9.dd;178;291;194;255;194;179;167;184;179;13.832391023635864
../data/dimacs_analysis/uf20-065/uf20-065-c10.dd;228;345;236;302;236;219;201;222;207;15.452059507369995
../data/dimacs_analysis/uf20-065/uf20-065-c11.dd;241;358;247;312;247;230;209;233;216;17.19648790359497
../data/dimacs_analysis/uf20-065/uf20-065-c12.dd;278;401;287;354;287;262;246;263;239;17.79552912712097
../data/dimacs_analysis/uf20-065/uf20-065-c13.dd;341;466;350;418;350;306;309;306;273;21.074279308319092
../data/dimacs_analysis/uf20-065/uf20-065-c14.dd;380;514;384;461;384;335;341;336;302;23.714796543121338
../data/dimacs_analysis/uf20-065/uf20-065-c15.dd;374;492;373;435;373;316;329;320;275;31.838606595993042
../data/dimacs_analysis/uf20-065/uf20-065-c16.dd;363;482;365;431;364;305;322;311;268;30.079834461212158
../data/dimacs_analysis/uf20-065/uf20-065-c17.dd;352;469;355;413;354;289;314;302;263;39.353251934051514
../data/dimacs_analysis/uf20-065/uf20-065-c18.dd;390;507;381;433;380;312;340;327;288;38.122239112854004
../data/dimacs_analysis/uf20-065/uf20-065-c19.dd;509;609;467;514;466;390;419;408;356;44.592666149139404
../data/dimacs_analysis/uf20-065/uf20-065-c20.dd;512;596;456;500;455;382;405;392;348;44.3387815952301
../data/dimacs_analysis/uf20-065/uf20-065-c21.dd;490;566;435;470;434;366;383;370;331;38.44046497344971
../data/dimacs_analysis/uf20-065/uf20-065-c22.dd;545;611;482;501;481;402;423;415;364;40.750004529953
../data/dimacs_analysis/uf20-065/uf20-065-c23.dd;575;619;499;510;498;410;441;424;380;43.658822774887085
../data/dimacs_analysis/uf20-065/uf20-065-c24.dd;726;717;607;598;606;496;545;519;452;46.03496766090393
../data/dimacs_analysis/uf20-065/uf20-065-c25.dd;857;839;709;674;708;557;611;613;526;57.93127679824829
