benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-016/uf20-016-c1.dd;5;12;5;11;5;5;5;5;5;0.08678483963012695
../dimacs_analysis/uf20-016/uf20-016-c2.dd;13;30;15;28;15;15;14;12;14;0.34749865531921387
../dimacs_analysis/uf20-016/uf20-016-c3.dd;17;38;19;36;19;19;18;16;18;0.5859403610229492
../dimacs_analysis/uf20-016/uf20-016-c4.dd;30;53;32;48;32;31;30;29;26;0.8602027893066406
../dimacs_analysis/uf20-016/uf20-016-c5.dd;41;71;43;65;43;41;39;41;36;1.2830455303192139
../dimacs_analysis/uf20-016/uf20-016-c6.dd;52;84;52;77;52;49;46;50;43;1.6901779174804688
../dimacs_analysis/uf20-016/uf20-016-c7.dd;91;136;83;122;83;79;73;79;68;3.013730525970459
../dimacs_analysis/uf20-016/uf20-016-c8.dd;113;160;102;142;102;96;90;89;75;3.467435359954834
../dimacs_analysis/uf20-016/uf20-016-c9.dd;180;259;176;235;176;160;160;163;134;5.652479887008667
../dimacs_analysis/uf20-016/uf20-016-c10.dd;320;362;265;332;265;224;244;250;203;8.232617855072021
../dimacs_analysis/uf20-016/uf20-016-c11.dd;549;550;406;506;406;346;371;392;316;13.068612813949585
../dimacs_analysis/uf20-016/uf20-016-c12.dd;613;618;466;574;466;393;427;429;365;16.31065344810486
../dimacs_analysis/uf20-016/uf20-016-c13.dd;981;983;736;937;736;629;696;700;572;26.818933248519897
../dimacs_analysis/uf20-016/uf20-016-c14.dd;928;917;677;875;677;592;640;604;504;31.300582885742188
../dimacs_analysis/uf20-016/uf20-016-c15.dd;1636;1384;1042;1342;1042;866;1009;934;795;47.04532194137573
../dimacs_analysis/uf20-016/uf20-016-c16.dd;2222;1936;1477;1885;1477;1236;1435;1317;1127;78.4695246219635
