benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-091/uf20-091-c1.dd;5;12;5;11;5;5;5;5;5;0.14762043952941895
../data/dimacs_analysis/uf20-091/uf20-091-c2.dd;9;22;11;21;11;11;11;10;10;0.36739182472229004
../data/dimacs_analysis/uf20-091/uf20-091-c3.dd;11;29;14;25;14;14;14;13;13;0.5158653259277344
../data/dimacs_analysis/uf20-091/uf20-091-c4.dd;19;45;21;41;21;21;21;20;19;1.1290855407714844
../data/dimacs_analysis/uf20-091/uf20-091-c5.dd;26;59;31;54;31;31;32;27;26;1.6712965965270996
../data/dimacs_analysis/uf20-091/uf20-091-c6.dd;42;87;50;81;50;49;51;41;39;3.0570147037506104
../data/dimacs_analysis/uf20-091/uf20-091-c7.dd;63;125;74;115;74;73;76;66;61;4.114765882492065
../data/dimacs_analysis/uf20-091/uf20-091-c8.dd;99;185;113;173;113;112;106;104;101;7.307909965515137
../data/dimacs_analysis/uf20-091/uf20-091-c9.dd;102;185;112;173;112;111;105;104;102;7.242050647735596
../data/dimacs_analysis/uf20-091/uf20-091-c10.dd;192;344;216;324;216;206;213;204;185;15.20622730255127
../data/dimacs_analysis/uf20-091/uf20-091-c11.dd;283;481;314;461;314;292;308;289;264;23.186838150024414
../data/dimacs_analysis/uf20-091/uf20-091-c12.dd;408;620;420;600;420;390;411;392;334;31.397382736206055
../data/dimacs_analysis/uf20-091/uf20-091-c13.dd;847;1108;847;1087;847;751;839;752;633;64.03990197181702
