benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../dimacs_analysis/uf20-017/uf20-017-c1.dd;6;11;6;8;6;6;4;6;5;0.08976244926452637
../dimacs_analysis/uf20-017/uf20-017-c2.dd;14;24;16;18;16;16;12;16;12;0.3189373016357422
../dimacs_analysis/uf20-017/uf20-017-c3.dd;19;30;19;23;19;19;14;19;15;0.37124109268188477
../dimacs_analysis/uf20-017/uf20-017-c4.dd;20;33;20;25;20;20;15;21;17;0.37694525718688965
../dimacs_analysis/uf20-017/uf20-017-c5.dd;24;45;25;37;25;24;22;24;22;0.6767945289611816
../dimacs_analysis/uf20-017/uf20-017-c6.dd;42;73;45;60;45;42;43;45;40;1.1272454261779785
../dimacs_analysis/uf20-017/uf20-017-c7.dd;62;108;64;88;64;58;70;63;57;1.690812110900879
../dimacs_analysis/uf20-017/uf20-017-c8.dd;91;149;91;122;91;85;91;92;81;2.4499363899230957
../dimacs_analysis/uf20-017/uf20-017-c9.dd;125;209;130;176;130;119;134;140;124;3.8451967239379883
../dimacs_analysis/uf20-017/uf20-017-c10.dd;166;266;176;221;176;160;170;173;156;6.629694223403931
../dimacs_analysis/uf20-017/uf20-017-c11.dd;178;275;187;225;187;170;177;181;162;6.772831201553345
../dimacs_analysis/uf20-017/uf20-017-c12.dd;305;443;341;366;341;304;281;304;258;14.45768404006958
../dimacs_analysis/uf20-017/uf20-017-c13.dd;447;599;473;501;473;408;396;414;350;21.17501997947693
../dimacs_analysis/uf20-017/uf20-017-c14.dd;421;542;426;456;426;368;359;372;323;17.751700401306152
../dimacs_analysis/uf20-017/uf20-017-c15.dd;417;510;401;427;401;346;339;347;300;18.310204029083252
../dimacs_analysis/uf20-017/uf20-017-c16.dd;497;561;440;473;440;376;380;388;333;19.344787120819092
../dimacs_analysis/uf20-017/uf20-017-c17.dd;732;697;568;566;568;442;464;484;389;31.777193784713745
../dimacs_analysis/uf20-017/uf20-017-c18.dd;753;686;564;552;564;438;455;480;390;29.52443242073059
../dimacs_analysis/uf20-017/uf20-017-c19.dd;769;659;539;529;539;418;438;456;369;28.696630477905273
../dimacs_analysis/uf20-017/uf20-017-c20.dd;689;606;507;477;507;399;405;428;361;26.842051029205322
../dimacs_analysis/uf20-017/uf20-017-c21.dd;721;637;525;501;525;413;418;450;381;27.110499143600464
../dimacs_analysis/uf20-017/uf20-017-c22.dd;724;631;523;500;523;418;421;449;376;28.72016477584839
../dimacs_analysis/uf20-017/uf20-017-c23.dd;731;620;519;493;519;414;420;440;365;28.320064306259155
../dimacs_analysis/uf20-017/uf20-017-c24.dd;801;651;547;522;547;433;444;456;372;26.418471813201904
../dimacs_analysis/uf20-017/uf20-017-c25.dd;1218;952;802;765;802;630;653;667;552;39.75965738296509
../dimacs_analysis/uf20-017/uf20-017-c26.dd;1561;1126;953;929;953;747;799;789;651;50.19774794578552
../dimacs_analysis/uf20-017/uf20-017-c27.dd;2214;1423;1272;1156;1272;924;1053;1038;819;63.69046592712402
