benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-024/uf20-024-c1.dd;5;12;5;11;5;5;5;5;5;0.17052245140075684
../data/dimacs_analysis/uf20-024/uf20-024-c2.dd;9;20;10;19;10;10;10;10;10;0.4775724411010742
../data/dimacs_analysis/uf20-024/uf20-024-c3.dd;20;46;22;44;22;22;22;25;26;1.4736757278442383
../data/dimacs_analysis/uf20-024/uf20-024-c4.dd;34;70;44;63;44;43;38;47;46;2.6036794185638428
../data/dimacs_analysis/uf20-024/uf20-024-c5.dd;56;99;62;87;62;60;59;63;57;3.7223031520843506
../data/dimacs_analysis/uf20-024/uf20-024-c6.dd;66;112;71;97;71;66;65;71;63;3.8114588260650635
../data/dimacs_analysis/uf20-024/uf20-024-c7.dd;74;124;77;109;77;70;71;77;68;4.6059794425964355
../data/dimacs_analysis/uf20-024/uf20-024-c8.dd;69;117;72;103;72;65;67;73;64;4.464913368225098
../data/dimacs_analysis/uf20-024/uf20-024-c9.dd;91;162;103;139;103;93;97;106;95;6.250900745391846
../data/dimacs_analysis/uf20-024/uf20-024-c10.dd;107;170;119;147;119;107;114;119;104;6.173211336135864
../data/dimacs_analysis/uf20-024/uf20-024-c11.dd;185;251;202;227;202;169;192;190;154;10.561445474624634
../data/dimacs_analysis/uf20-024/uf20-024-c12.dd;185;252;202;219;202;169;188;190;154;10.597515106201172
../data/dimacs_analysis/uf20-024/uf20-024-c13.dd;227;331;260;293;260;224;242;239;200;15.046869277954102
../data/dimacs_analysis/uf20-024/uf20-024-c14.dd;227;332;265;293;265;231;246;239;200;14.598643064498901
../data/dimacs_analysis/uf20-024/uf20-024-c15.dd;265;374;296;325;296;262;263;271;234;18.217094898223877
../data/dimacs_analysis/uf20-024/uf20-024-c16.dd;405;540;435;475;435;381;391;386;336;29.587616682052612
../data/dimacs_analysis/uf20-024/uf20-024-c17.dd;578;680;548;592;548;474;495;479;413;45.71494102478027
../data/dimacs_analysis/uf20-024/uf20-024-c18.dd;585;678;553;588;553;472;501;480;404;46.98506736755371
../data/dimacs_analysis/uf20-024/uf20-024-c19.dd;551;638;523;550;523;444;471;448;382;43.616135597229004
../data/dimacs_analysis/uf20-024/uf20-024-c20.dd;662;707;572;595;572;492;502;491;426;51.06726956367493
