benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-084/uf20-084-c1.dd;5;12;5;11;5;5;5;5;5;0.1533651351928711
../data/dimacs_analysis/uf20-084/uf20-084-c2.dd;8;19;8;16;8;8;9;9;9;0.3209826946258545
../data/dimacs_analysis/uf20-084/uf20-084-c3.dd;14;31;14;27;14;13;16;17;16;0.5350391864776611
../data/dimacs_analysis/uf20-084/uf20-084-c4.dd;25;52;26;47;26;25;25;30;28;1.296027660369873
../data/dimacs_analysis/uf20-084/uf20-084-c5.dd;39;80;45;72;45;44;43;46;43;2.238426685333252
../data/dimacs_analysis/uf20-084/uf20-084-c6.dd;40;83;46;76;46;45;43;47;45;2.236003875732422
../data/dimacs_analysis/uf20-084/uf20-084-c7.dd;94;159;110;136;110;101;101;105;91;5.1909263134002686
../data/dimacs_analysis/uf20-084/uf20-084-c8.dd;130;191;138;167;138;124;128;130;112;6.003692626953125
../data/dimacs_analysis/uf20-084/uf20-084-c9.dd;144;237;171;205;171;154;161;162;138;11.139359474182129
../data/dimacs_analysis/uf20-084/uf20-084-c10.dd;204;325;232;272;232;215;208;215;189;18.500268697738647
../data/dimacs_analysis/uf20-084/uf20-084-c11.dd;217;325;234;273;234;217;210;213;189;18.415601015090942
../data/dimacs_analysis/uf20-084/uf20-084-c12.dd;268;370;268;318;268;251;236;248;223;22.60491180419922
../data/dimacs_analysis/uf20-084/uf20-084-c13.dd;492;677;506;593;506;460;451;452;404;54.329055070877075
