benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-031/uf20-031-c1.dd;5;12;5;9;5;5;5;5;6;0.16594910621643066
../data/dimacs_analysis/uf20-031/uf20-031-c2.dd;10;23;13;17;13;13;9;13;12;0.5819277763366699
../data/dimacs_analysis/uf20-031/uf20-031-c3.dd;13;30;17;24;17;17;14;16;15;0.9488298892974854
../data/dimacs_analysis/uf20-031/uf20-031-c4.dd;19;40;25;33;25;24;21;23;19;1.2125990390777588
../data/dimacs_analysis/uf20-031/uf20-031-c5.dd;27;52;32;42;32;30;28;27;24;1.5332756042480469
../data/dimacs_analysis/uf20-031/uf20-031-c6.dd;47;89;59;74;59;53;50;50;44;3.3520379066467285
../data/dimacs_analysis/uf20-031/uf20-031-c7.dd;80;143;97;118;97;88;77;85;77;5.100126028060913
../data/dimacs_analysis/uf20-031/uf20-031-c8.dd;90;156;103;128;103;93;80;93;84;6.158838987350464
../data/dimacs_analysis/uf20-031/uf20-031-c9.dd;94;161;107;132;107;97;84;99;90;6.233736038208008
../data/dimacs_analysis/uf20-031/uf20-031-c10.dd;127;197;137;166;137;125;112;123;109;7.3581719398498535
../data/dimacs_analysis/uf20-031/uf20-031-c11.dd;155;233;161;192;161;136;134;145;130;10.20215630531311
../data/dimacs_analysis/uf20-031/uf20-031-c12.dd;229;341;235;291;235;202;197;217;194;15.058481216430664
../data/dimacs_analysis/uf20-031/uf20-031-c13.dd;338;500;356;433;356;334;312;334;290;24.822054386138916
../data/dimacs_analysis/uf20-031/uf20-031-c14.dd;351;515;370;441;370;344;319;347;301;32.02764582633972
../data/dimacs_analysis/uf20-031/uf20-031-c15.dd;414;624;447;548;447;411;392;417;355;37.55173945426941
../data/dimacs_analysis/uf20-031/uf20-031-c16.dd;412;624;447;548;447;411;392;417;355;36.210437059402466
../data/dimacs_analysis/uf20-031/uf20-031-c17.dd;889;1106;871;972;871;722;753;768;646;78.31988430023193
