benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-049/uf20-049-c1.dd;5;12;5;11;5;5;5;5;5;0.15348482131958008
../data/dimacs_analysis/uf20-049/uf20-049-c2.dd;11;28;11;26;11;11;11;13;13;0.5189864635467529
../data/dimacs_analysis/uf20-049/uf20-049-c3.dd;18;43;20;38;20;20;21;21;22;1.073509693145752
../data/dimacs_analysis/uf20-049/uf20-049-c4.dd;33;73;40;66;40;40;39;34;34;2.5302882194519043
../data/dimacs_analysis/uf20-049/uf20-049-c5.dd;41;78;48;66;48;46;43;42;38;2.65873122215271
../data/dimacs_analysis/uf20-049/uf20-049-c6.dd;47;89;55;74;55;52;49;50;45;3.4763877391815186
../data/dimacs_analysis/uf20-049/uf20-049-c7.dd;55;98;59;83;59;56;56;54;49;4.0013017654418945
../data/dimacs_analysis/uf20-049/uf20-049-c8.dd;103;180;115;156;115;107;108;101;92;9.802014350891113
../data/dimacs_analysis/uf20-049/uf20-049-c9.dd;123;222;141;197;141;135;134;127;117;12.705334663391113
../data/dimacs_analysis/uf20-049/uf20-049-c10.dd;152;245;159;219;159;148;147;141;133;12.913461923599243
../data/dimacs_analysis/uf20-049/uf20-049-c11.dd;270;404;287;365;287;258;260;255;236;20.650246620178223
../data/dimacs_analysis/uf20-049/uf20-049-c12.dd;486;614;472;553;472;413;427;402;351;31.311299562454224
../data/dimacs_analysis/uf20-049/uf20-049-c13.dd;602;718;570;639;570;486;515;490;421;34.997307777404785
../data/dimacs_analysis/uf20-049/uf20-049-c14.dd;606;718;574;639;574;490;519;476;412;34.67176842689514
../data/dimacs_analysis/uf20-049/uf20-049-c15.dd;702;824;653;729;653;559;589;559;493;40.975260972976685
../data/dimacs_analysis/uf20-049/uf20-049-c16.dd;699;825;658;733;658;561;588;547;485;40.959667444229126
../data/dimacs_analysis/uf20-049/uf20-049-c17.dd;784;855;702;751;702;582;629;586;506;39.61433696746826
../data/dimacs_analysis/uf20-049/uf20-049-c18.dd;925;985;837;820;837;683;716;715;594;50.99556589126587
