benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-022/uf20-022-c1.dd;5;12;5;9;5;5;5;5;6;0.15628433227539062
../data/dimacs_analysis/uf20-022/uf20-022-c2.dd;11;28;14;22;14;14;12;14;13;0.5888547897338867
../data/dimacs_analysis/uf20-022/uf20-022-c3.dd;19;42;24;36;24;24;20;24;21;1.31846284866333
../data/dimacs_analysis/uf20-022/uf20-022-c4.dd;34;74;42;67;42;42;37;40;38;3.1429073810577393
../data/dimacs_analysis/uf20-022/uf20-022-c5.dd;44;89;52;77;52;52;43;50;48;3.8138694763183594
../data/dimacs_analysis/uf20-022/uf20-022-c6.dd;76;120;78;106;78;78;73;75;73;4.53696346282959
../data/dimacs_analysis/uf20-022/uf20-022-c7.dd;100;157;114;134;114;112;101;111;106;6.702662467956543
../data/dimacs_analysis/uf20-022/uf20-022-c8.dd;154;235;177;193;177;167;150;174;157;11.122698068618774
../data/dimacs_analysis/uf20-022/uf20-022-c9.dd;290;433;344;355;344;321;288;338;301;23.244030237197876
../data/dimacs_analysis/uf20-022/uf20-022-c10.dd;335;477;382;384;382;355;311;374;333;25.032567501068115
../data/dimacs_analysis/uf20-022/uf20-022-c11.dd;390;542;436;437;436;393;355;428;370;28.07682728767395
../data/dimacs_analysis/uf20-022/uf20-022-c12.dd;376;519;412;421;412;346;337;402;344;25.091532468795776
../data/dimacs_analysis/uf20-022/uf20-022-c13.dd;454;613;487;514;487;422;412;448;377;30.56556463241577
../data/dimacs_analysis/uf20-022/uf20-022-c14.dd;509;656;529;550;529;463;447;485;413;32.528347969055176
../data/dimacs_analysis/uf20-022/uf20-022-c15.dd;520;664;534;549;534;442;444;482;403;35.318697690963745
../data/dimacs_analysis/uf20-022/uf20-022-c16.dd;529;677;557;559;557;477;465;486;410;42.06960105895996
../data/dimacs_analysis/uf20-022/uf20-022-c17.dd;557;720;588;579;588;501;488;517;445;50.29291343688965
