benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-064/uf20-064-c1.dd;5;11;5;8;5;5;5;5;5;0.13219785690307617
../data/dimacs_analysis/uf20-064/uf20-064-c2.dd;11;25;14;22;14;14;15;12;12;0.43370914459228516
../data/dimacs_analysis/uf20-064/uf20-064-c3.dd;15;35;20;30;20;20;20;17;17;1.046893835067749
../data/dimacs_analysis/uf20-064/uf20-064-c4.dd;26;50;32;42;32;28;28;30;27;1.686410665512085
../data/dimacs_analysis/uf20-064/uf20-064-c5.dd;30;56;36;45;36;32;32;34;31;1.9240705966949463
../data/dimacs_analysis/uf20-064/uf20-064-c6.dd;57;105;66;87;66;57;62;64;58;3.7430222034454346
../data/dimacs_analysis/uf20-064/uf20-064-c7.dd;67;124;74;103;74;65;73;75;70;4.562994956970215
../data/dimacs_analysis/uf20-064/uf20-064-c8.dd;111;190;119;157;119;105;114;117;113;7.0228986740112305
../data/dimacs_analysis/uf20-064/uf20-064-c9.dd;159;250;172;209;172;140;162;165;145;9.12199330329895
../data/dimacs_analysis/uf20-064/uf20-064-c10.dd;279;387;298;335;298;247;277;266;232;17.561389923095703
../data/dimacs_analysis/uf20-064/uf20-064-c11.dd;321;443;344;387;344;283;318;301;264;20.368168830871582
../data/dimacs_analysis/uf20-064/uf20-064-c12.dd;415;556;432;492;432;352;405;381;334;27.93929123878479
../data/dimacs_analysis/uf20-064/uf20-064-c13.dd;489;594;464;532;464;374;441;412;358;32.31555223464966
../data/dimacs_analysis/uf20-064/uf20-064-c14.dd;573;671;524;600;524;422;499;458;403;38.45716619491577
../data/dimacs_analysis/uf20-064/uf20-064-c15.dd;721;829;653;747;653;518;627;564;495;48.79317593574524
../data/dimacs_analysis/uf20-064/uf20-064-c16.dd;922;1025;808;934;808;637;763;676;587;59.98514747619629
