benchmark-name;init;norm;bdd;zbdd;tbdd;cbdd;czdd;esr;abdd;elapsed
../data/dimacs_analysis/uf20-070/uf20-070-c1.dd;5;11;6;8;6;6;4;6;5;0.13873863220214844
../data/dimacs_analysis/uf20-070/uf20-070-c2.dd;10;24;14;19;14;14;11;13;10;0.5475122928619385
../data/dimacs_analysis/uf20-070/uf20-070-c3.dd;15;33;21;28;21;20;19;18;14;0.9041852951049805
../data/dimacs_analysis/uf20-070/uf20-070-c4.dd;20;44;26;36;26;25;24;23;19;1.2899055480957031
../data/dimacs_analysis/uf20-070/uf20-070-c5.dd;25;51;33;43;33;32;29;28;24;1.448373794555664
../data/dimacs_analysis/uf20-070/uf20-070-c6.dd;36;69;45;58;44;41;41;39;35;2.428846597671509
../data/dimacs_analysis/uf20-070/uf20-070-c7.dd;46;82;56;67;55;50;49;49;43;3.3474302291870117
../data/dimacs_analysis/uf20-070/uf20-070-c8.dd;98;158;115;136;115;101;103;108;92;6.808403491973877
../data/dimacs_analysis/uf20-070/uf20-070-c9.dd;127;182;137;160;137;121;125;130;107;7.8255321979522705
../data/dimacs_analysis/uf20-070/uf20-070-c10.dd;141;197;147;172;147;130;134;137;114;8.047757387161255
../data/dimacs_analysis/uf20-070/uf20-070-c11.dd;224;287;216;254;216;193;201;200;169;12.279655694961548
../data/dimacs_analysis/uf20-070/uf20-070-c12.dd;396;487;375;426;375;334;346;348;290;24.21308445930481
../data/dimacs_analysis/uf20-070/uf20-070-c13.dd;489;592;461;522;461;412;424;428;353;33.116886377334595
../data/dimacs_analysis/uf20-070/uf20-070-c14.dd;483;577;457;494;457;400;406;420;346;33.087475538253784
../data/dimacs_analysis/uf20-070/uf20-070-c15.dd;525;621;489;532;489;436;432;452;381;36.67382621765137
../data/dimacs_analysis/uf20-070/uf20-070-c16.dd;761;891;716;742;716;616;606;628;549;69.17232656478882
